Gene ID	Gene Symbol	Transcript ID	Gene Tax ID	miRNA	Site Type	UTR_start	UTR end	context++ score	context++ score percentile	weighted context++ score	weighted context++ score percentile	Predicted relative KD
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-539-3p	2	2833	2839	-0.036	71	-0.030	77	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-381-3p	2	2833	2839	-0.061	84	-0.051	87	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-369-3p	2	2836	2842	-0.020	69	-0.017	77	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-181a-5p	2	2855	2861	-0.210	94	-0.174	94	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-181b-5p	2	2855	2861	-0.199	93	-0.165	93	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-181c-5p	2	2855	2861	-0.210	94	-0.174	94	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-181d-5p	2	2855	2861	-0.210	94	-0.174	94	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-543-3p	2	2856	2862	-0.132	94	-0.110	95	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-493-5p	2	2922	2928	-0.149	91	-0.084	88	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-96-5p	1	2963	2969	-0.128	77	-0.072	75	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-182	1	2963	2969	-0.223	88	-0.124	80	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-410-3p	2	2977	2983	-0.093	94	-0.053	93	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-344b-1-3p	2	2977	2983	-0.041	95	-0.023	94	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	10116	rno-miR-493-5p	2	3073	3079	-0.077	81	-0.044	78	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	13616	mdo-miR-30b-5p	1	439	445	-0.216	81	-0.216	88	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	13616	mdo-miR-30c-5p	1	439	445	-0.216	81	-0.216	88	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	13616	mdo-miR-30a-5p	1	439	445	-0.252	87	-0.252	91	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	13616	mdo-miR-30d-5p	1	439	445	-0.252	86	-0.252	91	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	13616	mdo-miR-9b-5p	1	1873	1879	-0.109	76	-0.109	84	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	13616	mdo-miR-9a-5p	1	1873	1879	-0.109	76	-0.109	84	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	13616	mdo-miR-205a	1	2919	2925	-0.037	49	-0.031	59	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	13616	mdo-miR-181b-5p	2	3014	3020	-0.220	85	-0.183	85	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	13616	mdo-miR-181a-5p	2	3014	3020	-0.231	86	-0.191	86	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	13616	mdo-miR-148-3p	2	3059	3065	-0.175	71	-0.098	66	NULL
ENSG00000233863.1	AC012215.1	ENST00000437887.1	13616	mdo-miR-152-3p	2	3059	3065	-0.175	71	-0.098	66	NULL
ENSG00000268809.1	AC012360.2	ENST00000595531.1	9544	mml-miR-493-5p	3	1536	1543	-0.539	99	-0.447	99	NULL
ENSG00000268809.1	AC012360.2	ENST00000595531.1	9606	hsa-miR-493-5p	3	1529	1536	-0.531	99	-0.440	99	-5.2504
ENSG00000268809.1	AC012360.2	ENST00000595531.1	9615	cfa-miR-186	2	1186	1192	-0.265	99	-0.223	99	NULL
ENSG00000268809.1	AC012360.2	ENST00000595531.1	9913	bta-miR-186	2	1173	1179	-0.221	99	-0.186	99	NULL
ENSG00000268809.1	AC012360.2	ENST00000595531.1	10090	mmu-miR-493-5p	3	1023	1030	-0.480	99	-0.399	99	NULL
ENSG00000268809.1	AC012360.2	ENST00000595531.1	10090	mmu-miR-186-5p	2	1065	1071	-0.216	99	-0.182	99	NULL
ENSG00000268809.1	AC012360.2	ENST00000595531.1	10116	rno-miR-493-5p	3	855	862	-0.475	99	-0.395	99	NULL
ENSG00000268809.1	AC012360.2	ENST00000595531.1	10116	rno-miR-186-5p	2	897	903	-0.251	99	-0.212	99	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9544	mml-miR-497-5p	2	253	259	-0.196	87	-0.196	90	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9544	mml-miR-424-5p	2	253	259	-0.185	85	-0.185	89	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9544	mml-miR-195-5p	2	253	259	-0.177	84	-0.177	88	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9544	mml-miR-16-5p	2	253	259	-0.177	84	-0.177	88	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9544	mml-miR-15b-5p	2	253	259	-0.210	87	-0.210	91	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9544	mml-miR-15a-5p	2	253	259	-0.210	87	-0.210	91	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9606	hsa-miR-6838-5p	2	253	259	-0.217	89	-0.217	92	-5.1447
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9606	hsa-miR-497-5p	2	253	259	-0.202	88	-0.202	91	-4.6159
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9606	hsa-miR-424-5p	2	253	259	-0.246	92	-0.246	94	-5.3438
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9606	hsa-miR-195-5p	2	253	259	-0.227	90	-0.227	93	-3.8586
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9606	hsa-miR-16-5p	2	253	259	-0.227	90	-0.227	93	-3.7878
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9606	hsa-miR-15b-5p	2	253	259	-0.238	91	-0.238	94	-3.8586
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9606	hsa-miR-15a-5p	2	253	259	-0.227	90	-0.227	93	-3.8586
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9615	cfa-miR-497	2	254	260	-0.382	97	-0.382	98	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9615	cfa-miR-195	2	254	260	-0.385	97	-0.385	98	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9615	cfa-miR-16	2	254	260	-0.385	97	-0.385	98	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9615	cfa-miR-15b	2	254	260	-0.396	98	-0.396	98	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9615	cfa-miR-15a	2	254	260	-0.396	98	-0.396	98	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9913	bta-miR-497	2	253	259	-0.317	96	-0.317	97	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9913	bta-miR-424-5p	2	253	259	-0.284	94	-0.284	96	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9913	bta-miR-195	2	253	259	-0.276	93	-0.276	95	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9913	bta-miR-16b	2	253	259	-0.276	93	-0.276	95	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9913	bta-miR-16a	2	253	259	-0.276	93	-0.276	95	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9913	bta-miR-15b	2	253	259	-0.309	95	-0.309	97	NULL
ENSG00000184761.7	AC013269.5	ENST00000409259.1	9913	bta-miR-15a	2	253	259	-0.331	96	-0.331	97	NULL
ENSG00000236338.1	AC015987.2	ENST00000416501.1	9544	mml-miR-382-3p	3	60	67	-0.411	99	-0.411	99	NULL
ENSG00000236338.1	AC015987.2	ENST00000416501.1	9606	hsa-miR-382-3p	3	60	67	-0.412	99	-0.412	99	-3.1548
ENSG00000236338.1	AC015987.2	ENST00000416501.1	9615	cfa-miR-382	3	60	67	-0.392	99	-0.392	99	NULL
ENSG00000236338.1	AC015987.2	ENST00000416501.1	10090	mmu-miR-382-3p	3	64	71	-0.436	99	-0.436	99	NULL
ENSG00000236338.1	AC015987.2	ENST00000416501.1	10090	mmu-miR-6540-5p	3	599	606	-0.722	99	-0.722	99	NULL
ENSG00000236338.1	AC015987.2	ENST00000416501.1	10090	mmu-miR-124-3p.2	3	599	606	-0.709	99	-0.709	99	NULL
ENSG00000236338.1	AC015987.2	ENST00000416501.1	10090	mmu-miR-5624-3p	3	599	606	-0.709	99	-0.709	99	NULL
ENSG00000236338.1	AC015987.2	ENST00000416501.1	10116	rno-miR-382-3p	3	64	71	-0.463	99	-0.463	99	NULL
ENSG00000268012.1	AC016559.1	ENST00000594347.1	9606	hsa-miR-6835-3p	3	2720	2727	-0.236	98	-0.236	98	-4.6680
ENSG00000269210.1	AC019171.1	ENST00000601251.1	9598	ptr-miR-421	3	236	243	-0.432	99	-0.432	99	NULL
ENSG00000269210.1	AC019171.1	ENST00000601251.1	9606	hsa-miR-421	3	236	243	-0.510	99	-0.510	99	-4.6315
ENSG00000269210.1	AC019171.1	ENST00000601251.1	9615	cfa-miR-421	3	247	254	-0.446	99	-0.446	99	NULL
ENSG00000269210.1	AC019171.1	ENST00000601251.1	10090	mmu-miR-421-3p	3	213	220	-0.560	99	-0.560	99	NULL
ENSG00000213132.2	AC022498.1	ENST00000392468.2	9544	mml-miR-448	2	478	484	-0.285	96	-0.285	97	NULL
ENSG00000213132.2	AC022498.1	ENST00000392468.2	9544	mml-miR-129-5p	2	954	960	-0.166	98	-0.166	98	NULL
ENSG00000213132.2	AC022498.1	ENST00000392468.2	9598	ptr-miR-448	2	480	486	-0.266	96	-0.266	97	NULL
ENSG00000213132.2	AC022498.1	ENST00000392468.2	9598	ptr-miR-129	2	951	957	-0.103	96	-0.103	97	NULL
ENSG00000213132.2	AC022498.1	ENST00000392468.2	9606	hsa-miR-448	2	480	486	-0.266	96	-0.266	97	-4.5472
ENSG00000213132.2	AC022498.1	ENST00000392468.2	9606	hsa-miR-129-5p	2	951	957	-0.103	96	-0.103	97	-1.9334
ENSG00000213132.2	AC022498.1	ENST00000392468.2	9615	cfa-miR-448	2	453	459	-0.165	88	-0.165	92	NULL
ENSG00000213132.2	AC022498.1	ENST00000392468.2	9615	cfa-miR-129	2	911	917	-0.122	95	-0.122	97	NULL
ENSG00000213132.2	AC022498.1	ENST00000392468.2	10090	mmu-miR-129-5p	2	890	896	-0.053	91	-0.053	93	NULL
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9544	mml-miR-485-5p	3	262	269	-0.214	90	-0.214	93	NULL
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9544	mml-miR-670-3p	3	384	391	-0.290	97	-0.290	98	NULL
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9544	mml-miR-760	3	447	454	-0.311	94	-0.311	95	NULL
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9598	ptr-miR-760	3	447	454	-0.291	93	-0.291	95	NULL
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9606	hsa-miR-485-5p	3	262	269	-0.208	90	-0.208	93	-4.4953
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9606	hsa-miR-6884-5p	3	262	269	-0.216	91	-0.216	94	-4.9172
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9606	hsa-miR-670-3p	3	384	391	-0.284	97	-0.284	98	-5.0043
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9606	hsa-miR-760	3	447	454	-0.303	94	-0.303	95	-4.6837
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9615	cfa-miR-485	3	260	267	-0.312	96	-0.312	97	NULL
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9615	cfa-miR-206	3	970	977	-0.291	95	-0.188	91	NULL
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9615	cfa-miR-1	3	970	977	-0.307	95	-0.198	92	NULL
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9913	bta-miR-1	3	982	989	-0.288	94	-0.186	91	NULL
ENSG00000197604.4	AC022532.1	ENST00000420338.2	9913	bta-miR-206	3	982	989	-0.264	93	-0.171	90	NULL
ENSG00000225885.2	AC023590.1	ENST00000366457.2	9544	mml-miR-145-5p	1	166	172	-0.260	95	-0.260	96	NULL
ENSG00000225885.2	AC023590.1	ENST00000366457.2	9598	ptr-miR-145	1	167	173	-0.219	93	-0.219	95	NULL
ENSG00000225885.2	AC023590.1	ENST00000366457.2	9606	hsa-miR-5195-3p	1	167	173	-0.299	94	-0.299	95	-3.7801
ENSG00000225885.2	AC023590.1	ENST00000366457.2	9606	hsa-miR-145-5p	1	167	173	-0.220	93	-0.220	95	-3.8973
ENSG00000225885.2	AC023590.1	ENST00000366457.2	9615	cfa-miR-145	1	166	172	-0.248	94	-0.248	96	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-let-7b-5p	1	1164	1170	-0.245	82	-0.245	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-let-7c-5p	1	1164	1170	-0.245	81	-0.245	87	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-let-7d	1	1164	1170	-0.270	83	-0.270	89	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-let-7e-5p	1	1164	1170	-0.233	79	-0.233	86	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-let-7f-5p	1	1164	1170	-0.245	81	-0.245	87	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-let-7i-5p	1	1164	1170	-0.233	80	-0.233	86	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-miR-6134	1	1164	1170	-0.257	83	-0.257	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-miR-98	1	1164	1170	-0.233	79	-0.233	86	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-let-7a-5p	1	1164	1170	-0.233	79	-0.233	86	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-let-7g-5p	1	1164	1170	-0.245	81	-0.245	87	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-miR-892c-3p	3	1304	1311	-0.428	99	-0.428	99	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9544	mml-miR-452-5p	3	1304	1311	-0.401	99	-0.401	99	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9598	ptr-let-7g	1	1125	1131	-0.250	82	-0.250	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9598	ptr-let-7f	1	1125	1131	-0.250	82	-0.250	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9598	ptr-let-7i	1	1125	1131	-0.238	81	-0.238	87	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9598	ptr-let-7c	1	1125	1131	-0.250	82	-0.250	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9598	ptr-let-7b	1	1125	1131	-0.250	83	-0.250	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9598	ptr-let-7a	1	1125	1131	-0.238	80	-0.238	87	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9598	ptr-let-7d	1	1125	1131	-0.275	84	-0.275	89	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9598	ptr-let-7e	1	1125	1131	-0.238	80	-0.238	87	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9598	ptr-miR-98	1	1125	1131	-0.238	80	-0.238	87	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9598	ptr-miR-452	3	1265	1272	-0.405	99	-0.405	99	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-miR-4500	1	1123	1129	-0.227	80	-0.227	86	-4.3202
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-miR-4458	1	1123	1129	-0.300	88	-0.300	91	-3.6265
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-let-7i-5p	1	1123	1129	-0.239	81	-0.239	87	-4.3202
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-let-7g-5p	1	1123	1129	-0.251	83	-0.251	88	-4.3202
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-let-7a-5p	1	1123	1129	-0.239	81	-0.239	87	-4.3202
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-let-7f-5p	1	1123	1129	-0.251	83	-0.251	88	-4.3202
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-let-7e-5p	1	1123	1129	-0.239	81	-0.239	87	-4.2571
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-miR-98-5p	1	1123	1129	-0.239	81	-0.239	87	-4.3202
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-let-7b-5p	1	1123	1129	-0.251	83	-0.251	88	-4.3202
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-let-7d-5p	1	1123	1129	-0.276	85	-0.276	90	-3.6608
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-let-7c-5p	1	1123	1129	-0.251	83	-0.251	88	-4.3202
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-miR-892c-3p	3	1263	1270	-0.402	99	-0.402	99	-3.4408
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-miR-4676-3p	3	1263	1270	-0.386	99	-0.386	99	-3.5863
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9606	hsa-miR-452-5p	3	1263	1270	-0.391	99	-0.391	99	-3.2624
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9615	cfa-let-7g	1	1210	1216	-0.266	82	-0.266	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9615	cfa-let-7f	1	1210	1216	-0.278	84	-0.278	89	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9615	cfa-let-7j	1	1210	1216	-0.254	80	-0.254	87	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9615	cfa-let-7c	1	1210	1216	-0.266	82	-0.266	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9615	cfa-let-7b	1	1210	1216	-0.266	82	-0.266	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9615	cfa-let-7a	1	1210	1216	-0.266	82	-0.266	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9615	cfa-miR-98	1	1210	1216	-0.266	82	-0.266	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9615	cfa-let-7e	1	1210	1216	-0.266	82	-0.266	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	9615	cfa-miR-452	3	1341	1348	-0.427	99	-0.427	99	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	10090	mmu-miR-98-5p	1	669	675	-0.298	86	-0.298	90	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	10090	mmu-let-7a-5p	1	669	675	-0.298	86	-0.298	90	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	10090	mmu-let-7b-5p	1	669	675	-0.286	84	-0.286	89	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	10090	mmu-let-7c-5p	1	669	675	-0.298	86	-0.298	90	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	10090	mmu-let-7d-5p	1	669	675	-0.287	83	-0.287	88	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	10090	mmu-let-7e-5p	1	669	675	-0.298	86	-0.298	90	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	10090	mmu-let-7f-5p	1	669	675	-0.298	86	-0.298	90	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	10090	mmu-let-7g-5p	1	669	675	-0.298	86	-0.298	90	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	10090	mmu-let-7i-5p	1	669	675	-0.286	84	-0.286	89	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	10090	mmu-let-7k	1	669	675	-0.286	84	-0.286	89	NULL
ENSG00000212997.1	AC023632.1	ENST00000391679.1	10090	mmu-miR-1961	1	669	675	-0.262	81	-0.262	87	NULL
ENSG00000177340.4	AC024940.1	ENST00000313737.4	9544	mml-miR-431	1	569	575	-0.120	77	-0.120	86	NULL
ENSG00000177340.4	AC024940.1	ENST00000313737.4	9598	ptr-miR-431	1	568	574	-0.120	76	-0.120	86	NULL
ENSG00000177340.4	AC024940.1	ENST00000313737.4	9606	hsa-miR-431-5p	1	568	574	-0.120	77	-0.120	86	-2.7471
ENSG00000177340.4	AC024940.1	ENST00000313737.4	9913	bta-miR-431	1	563	569	-0.136	83	-0.136	89	NULL
ENSG00000177340.4	AC024940.1	ENST00000313737.4	10090	mmu-miR-431-5p	1	516	522	-0.111	79	-0.111	85	NULL
ENSG00000268509.1	AC026202.1	ENST00000600805.1	9598	ptr-miR-744	2	29	35	-0.340	88	-0.340	90	NULL
ENSG00000268509.1	AC026202.1	ENST00000600805.1	9606	hsa-miR-744-5p	2	29	35	-0.298	84	-0.298	87	-2.9138
ENSG00000268509.1	AC026202.1	ENST00000600805.1	9913	bta-miR-744	2	29	35	-0.292	84	-0.292	87	NULL
ENSG00000268509.1	AC026202.1	ENST00000600805.1	10090	mmu-miR-744-5p	2	18	24	-0.370	89	-0.370	92	NULL
ENSG00000268865.1	AC026310.1	ENST00000599478.1	9544	mml-miR-204-5p	3	464	471	-0.263	95	-0.263	96	NULL
ENSG00000268865.1	AC026310.1	ENST00000599478.1	9544	mml-miR-211	3	464	471	-0.263	95	-0.263	96	NULL
ENSG00000268865.1	AC026310.1	ENST00000599478.1	9598	ptr-miR-211	3	468	475	-0.265	95	-0.265	97	NULL
ENSG00000268865.1	AC026310.1	ENST00000599478.1	9598	ptr-miR-204	3	468	475	-0.265	95	-0.265	97	NULL
ENSG00000268865.1	AC026310.1	ENST00000599478.1	9598	ptr-miR-655	3	1179	1186	-0.087	69	-0.087	80	NULL
ENSG00000268865.1	AC026310.1	ENST00000599478.1	9606	hsa-miR-204-5p	3	468	475	-0.261	95	-0.261	96	-4.3364
ENSG00000268865.1	AC026310.1	ENST00000599478.1	9606	hsa-miR-211-5p	3	468	475	-0.261	95	-0.261	96	-4.3364
ENSG00000268865.1	AC026310.1	ENST00000599478.1	9606	hsa-miR-374c-5p	3	1179	1186	-0.089	72	-0.089	82	-4.7641
ENSG00000268865.1	AC026310.1	ENST00000599478.1	9606	hsa-miR-655-3p	3	1179	1186	-0.089	70	-0.089	81	-4.1315
ENSG00000268865.1	AC026310.1	ENST00000599478.1	9615	cfa-miR-204	3	436	443	-0.252	94	-0.252	96	NULL
ENSG00000268865.1	AC026310.1	ENST00000599478.1	9615	cfa-miR-211	3	436	443	-0.268	94	-0.268	96	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9544	mml-miR-140-5p	3	953	960	-0.572	99	-0.572	99	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9544	mml-miR-323a-3p	1	1708	1714	-0.010	52	-0.010	70	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9544	mml-miR-23b-3p	2	1730	1736	-0.236	93	-0.236	95	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9544	mml-miR-23a-3p	2	1730	1736	-0.236	93	-0.236	95	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9544	mml-miR-494-3p	2	1892	1898	-0.259	98	-0.143	96	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9598	ptr-miR-323	1	1703	1709	-0.012	68	-0.012	75	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9598	ptr-miR-23a	2	1725	1731	-0.222	92	-0.222	94	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9598	ptr-miR-23c	2	1725	1731	-0.233	92	-0.233	94	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9598	ptr-miR-23b	2	1725	1731	-0.222	92	-0.222	94	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9598	ptr-miR-494	2	1887	1893	-0.246	98	-0.136	96	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9606	hsa-miR-140-5p	3	933	940	-0.573	99	-0.573	99	-3.7609
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9606	hsa-miR-323a-3p	1	1689	1695	-0.010	52	-0.010	70	-1.3995
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9606	hsa-miR-130a-5p	2	1715	1721	-0.235	93	-0.235	94	-3.4118
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9606	hsa-miR-23b-3p	2	1715	1721	-0.225	92	-0.225	94	-3.7738
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9606	hsa-miR-23c	2	1715	1721	-0.236	92	-0.236	94	-3.7738
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9606	hsa-miR-23a-3p	2	1715	1721	-0.225	92	-0.225	94	-3.7738
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9606	hsa-miR-140-3p.1	1	1764	1770	-0.269	97	-0.269	97	-2.4831
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9606	hsa-miR-494-3p	2	1877	1883	-0.246	98	-0.136	96	-4.4632
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9615	cfa-miR-323	1	1662	1668	-0.010	51	-0.010	69	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9615	cfa-miR-23b	2	1688	1694	-0.235	93	-0.235	95	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9615	cfa-miR-23a	2	1688	1694	-0.235	93	-0.235	95	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9615	cfa-miR-140	1	1734	1740	-0.244	95	-0.244	96	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9615	cfa-miR-494	2	1847	1853	-0.209	97	-0.116	95	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9913	bta-miR-23b-3p	2	1687	1693	-0.259	95	-0.259	96	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9913	bta-miR-23a	2	1687	1693	-0.259	95	-0.259	96	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	9913	bta-miR-494	2	1846	1852	-0.205	97	-0.114	94	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	10090	mmu-miR-140-5p	3	882	889	-0.556	99	-0.556	99	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	10090	mmu-miR-876-3p	3	882	889	-0.519	99	-0.519	99	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	10090	mmu-miR-323-3p	1	1591	1597	-0.023	73	-0.023	81	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	10090	mmu-miR-23a-3p	2	1617	1623	-0.195	92	-0.195	95	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	10090	mmu-miR-23b-3p	2	1617	1623	-0.195	92	-0.195	95	NULL
ENSG00000181495.1	AC026703.1	ENST00000326958.1	10090	mmu-miR-140-3p.1	1	1666	1672	-0.223	93	-0.223	95	NULL
