,tissue_in_publication,cell_type,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,compartment
23866,Eye,retina horizontal cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC35D1,0.0,0.0,0.0,stromal
23867,Eye,retinal bipolar neuron,0.04843202233314514,0.22011464834213257,0.0,0.0,0.0,0.0,1.2178221940994263,SLC35D1,0.0,0.0,0.0,stromal
23868,Eye,Mueller cell,0.19991150498390198,0.406042218208313,0.0,0.0,0.0,0.0,1.7276630401611328,SLC35D1,0.0,0.0,0.0,stromal
23869,Fat,fibroblast,0.08696449548006058,0.22961023449897766,0.0,0.0,0.0,0.0,1.6103986501693726,SLC35D1,0.0,0.0,0.0,stromal
23870,Fat,myofibroblast cell,0.04394383728504181,0.18389970064163208,0.0,0.0,0.0,0.0,1.2497354745864868,SLC35D1,0.0,0.0,0.0,stromal
23871,Fat,smooth muscle cell,0.10216818004846573,0.27468129992485046,0.0,0.0,0.0,0.0,0.9051132798194885,SLC35D1,0.0,0.0,0.0,stromal
23872,Heart,smooth muscle cell,0.06034635752439499,0.2646220922470093,0.0,0.0,0.0,0.0,1.4798142910003662,SLC35D1,0.0,0.0,0.0,stromal
23873,Heart,cardiac muscle cell,0.03726807236671448,0.12868881225585938,0.0,0.0,0.0,0.0,1.6658190488815308,SLC35D1,0.0,0.0,0.0,stromal
23874,Heart,fibroblast of cardiac tissue,0.18505798280239105,0.42488738894462585,0.0,0.0,0.0,0.0,1.6437976360321045,SLC35D1,0.0,0.0,0.0,stromal
23875,Large_Intestine,fibroblast,0.05063828453421593,0.22759120166301727,0.0,0.0,0.0,0.0,1.8037341833114624,SLC35D1,0.0,0.0,0.0,stromal
23876,Liver,fibroblast,0.08467011898756027,0.2706852853298187,0.0,0.0,0.0,0.0,1.3801014423370361,SLC35D1,0.0,0.0,0.0,stromal
23877,Lung,fibroblast,0.05091937631368637,0.2539648115634918,0.0,0.0,0.0,0.0,1.5503947734832764,SLC35D1,0.0,0.0,0.0,stromal
23878,Lung,mesothelial cell,0.03803430125117302,0.1042947843670845,0.0,0.0,0.0,0.0,0.3281590938568115,SLC35D1,0.0,0.0,0.0,stromal
23879,Lung,myofibroblast cell,0.07182829827070236,0.15227781236171722,0.0,0.0,0.0,0.0,0.3932340741157532,SLC35D1,0.0,0.0,0.0,stromal
23880,Lung,smooth muscle cell,0.13940902054309845,0.41723084449768066,0.0,0.0,0.0,0.0,1.5837029218673706,SLC35D1,0.0,0.0,0.0,stromal
23881,Lung,vascular associated smooth muscle cell,0.05203715339303017,0.22263821959495544,0.0,0.0,0.0,0.0,1.315211296081543,SLC35D1,0.0,0.0,0.0,stromal
23882,Lung,pericyte,0.057957928627729416,0.2688819468021393,0.0,0.0,0.0,0.0,1.553915023803711,SLC35D1,0.0,0.0,0.0,stromal
23883,Lung,adventitial cell,0.031102675944566727,0.16848403215408325,0.0,0.0,0.0,0.0,1.097679853439331,SLC35D1,0.0,0.0,0.0,stromal
23884,Lung,bronchial smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC35D1,0.0,0.0,0.0,stromal
23885,Lymph_Node,stromal cell,0.08334361016750336,0.23135662078857422,0.0,0.0,0.0,0.0,1.4699372053146362,SLC35D1,0.0,0.0,0.0,stromal
23886,Mammary,vascular associated smooth muscle cell,0.054718323051929474,0.22820526361465454,0.0,0.0,0.0,0.0,1.2100030183792114,SLC35D1,0.0,0.0,0.0,stromal
23887,Mammary,pericyte,0.02266259863972664,0.1346985101699829,0.0,0.0,0.0,0.0,0.9604619741439819,SLC35D1,0.0,0.0,0.0,stromal
23888,Mammary,fibroblast of breast,0.023116063326597214,0.142797589302063,0.0,0.0,0.0,0.0,1.48692786693573,SLC35D1,0.0,0.0,0.0,stromal
23889,Muscle,mesothelial cell,0.07879731804132462,0.1816123127937317,0.0,0.0,0.0,0.0,0.5394135117530823,SLC35D1,0.0,0.0,0.0,stromal
23890,Muscle,mesenchymal stem cell,0.10239856690168381,0.2697621285915375,0.0,0.0,0.0,0.0,2.0544724464416504,SLC35D1,0.0,0.0,0.0,stromal
23891,Muscle,slow muscle cell,0.03360902518033981,0.17151395976543427,0.0,0.0,0.0,0.0,1.0294523239135742,SLC35D1,0.0,0.0,0.0,stromal
23892,Muscle,fast muscle cell,0.0308409221470356,0.1690763682126999,0.0,0.0,0.0,0.0,1.3192131519317627,SLC35D1,0.0,0.0,0.0,stromal
23893,Muscle,smooth muscle cell,0.04577494412660599,0.1922406107187271,0.0,0.0,0.0,0.0,1.0145374536514282,SLC35D1,0.0,0.0,0.0,stromal
23894,Muscle,tendon cell,0.061851922422647476,0.2000647336244583,0.0,0.0,0.0,0.0,1.476157307624817,SLC35D1,0.0,0.0,0.0,stromal
23895,Muscle,pericyte,0.04356958344578743,0.19998934864997864,0.0,0.0,0.0,0.0,2.2708981037139893,SLC35D1,0.0,0.0,0.0,stromal
23896,Muscle,skeletal muscle satellite stem cell,0.06316074728965759,0.23381559550762177,0.0,0.0,0.0,0.0,1.884562373161316,SLC35D1,0.0,0.0,0.0,stromal
23897,Pancreas,fibroblast,0.10290408879518509,0.28244978189468384,0.0,0.0,0.0,0.0,1.1272797584533691,SLC35D1,0.0,0.0,0.0,stromal
23898,Pancreas,pancreatic stellate cell,0.07799860835075378,0.22422903776168823,0.0,0.0,0.0,0.0,1.4926502704620361,SLC35D1,0.0,0.0,0.0,stromal
23899,Prostate,fibroblast,0.060803115367889404,0.22818829119205475,0.0,0.0,0.0,0.0,1.6232327222824097,SLC35D1,0.0,0.0,0.0,stromal
23900,Prostate,smooth muscle cell,0.05416366085410118,0.18027248978614807,0.0,0.0,0.0,0.0,0.9017513394355774,SLC35D1,0.0,0.0,0.0,stromal
23901,Salivary_Gland,fibroblast,0.08680883049964905,0.2590700387954712,0.0,0.0,0.0,0.0,1.7374342679977417,SLC35D1,0.0,0.0,0.0,stromal
23902,Salivary_Gland,pericyte,0.053257543593645096,0.19917352497577667,0.0,0.0,0.0,0.0,1.0902822017669678,SLC35D1,0.0,0.0,0.0,stromal
23903,Salivary_Gland,adventitial cell,0.07640030980110168,0.21527232229709625,0.0,0.0,0.0,0.0,1.3274023532867432,SLC35D1,0.0,0.0,0.0,stromal
23904,Skin,melanocyte,0.06302249431610107,0.24676549434661865,0.0,0.0,0.0,0.0,1.2879538536071777,SLC35D1,0.0,0.0,0.0,stromal
23905,Skin,muscle cell,0.02945021353662014,0.15371310710906982,0.0,0.0,0.0,0.0,1.2959954738616943,SLC35D1,0.0,0.0,0.0,stromal
23906,Skin,cell of skeletal muscle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC35D1,0.0,0.0,0.0,stromal
23907,Skin,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC35D1,0.0,0.0,0.0,stromal
23908,Skin,stromal cell,0.014588091522455215,0.10162661224603653,0.0,0.0,0.0,0.0,1.437772274017334,SLC35D1,0.0,0.0,0.0,stromal
23909,Small_Intestine,fibroblast,0.07589031010866165,0.21342754364013672,0.0,0.0,0.0,0.0,1.1576523780822754,SLC35D1,0.0,0.0,0.0,stromal
23910,Thymus,fibroblast,0.10134262591600418,0.26635512709617615,0.0,0.0,0.0,0.0,1.7182143926620483,SLC35D1,0.0,0.0,0.0,stromal
23911,Thymus,fast muscle cell,0.10676586627960205,0.23239780962467194,0.0,0.0,0.0,0.0,0.874396800994873,SLC35D1,0.0,0.0,0.0,stromal
23912,Thymus,vascular associated smooth muscle cell,0.04961290955543518,0.2125563770532608,0.0,0.0,0.0,0.0,1.5536208152770996,SLC35D1,0.0,0.0,0.0,stromal
23913,Tongue,fibroblast,0.06601307541131973,0.21870456635951996,0.0,0.0,0.0,0.0,1.1028972864151,SLC35D1,0.0,0.0,0.0,stromal
23914,Tongue,pericyte,0.11157949268817902,0.3134671747684479,0.0,0.0,0.0,0.0,1.5672873258590698,SLC35D1,0.0,0.0,0.0,stromal
23915,Tongue,Schwann cell,0.12622714042663574,0.29475492238998413,0.0,0.0,0.0,0.0,0.9000153541564941,SLC35D1,0.0,0.0,0.0,stromal
23916,Tongue,tongue muscle cell,0.013553290627896786,0.10142356157302856,0.0,0.0,0.0,0.0,0.7589842677116394,SLC35D1,0.0,0.0,0.0,stromal
23917,Trachea,fibroblast,0.05630361661314964,0.20735067129135132,0.0,0.0,0.0,0.0,1.6059271097183228,SLC35D1,0.0,0.0,0.0,stromal
23918,Trachea,smooth muscle cell,0.014309575781226158,0.0916210412979126,0.0,0.0,0.0,0.0,0.5975875854492188,SLC35D1,0.0,0.0,0.0,stromal
23919,Trachea,connective tissue cell,0.08770552277565002,0.2892489433288574,0.0,0.0,0.0,0.0,1.4516398906707764,SLC35D1,0.0,0.0,0.0,stromal
23920,Uterus,fibroblast,0.0624016597867012,0.2050747275352478,0.0,0.0,0.0,0.0,1.6171624660491943,SLC35D1,0.0,0.0,0.0,stromal
23921,Uterus,vascular associated smooth muscle cell,0.03991903364658356,0.18243029713630676,0.0,0.0,0.0,0.0,1.2904307842254639,SLC35D1,0.0,0.0,0.0,stromal
23922,Uterus,pericyte,0.03851553797721863,0.15383408963680267,0.0,0.0,0.0,0.0,0.8532851934432983,SLC35D1,0.0,0.0,0.0,stromal
23923,Uterus,myometrial cell,0.028120094910264015,0.1619640737771988,0.0,0.0,0.0,0.0,1.1902204751968384,SLC35D1,0.0,0.0,0.0,stromal
23924,Vasculature,fibroblast,0.09761626273393631,0.21508486568927765,0.0,0.0,0.0,0.0,2.135666608810425,SLC35D1,0.0,0.0,0.0,stromal
23925,Vasculature,smooth muscle cell,0.08668149262666702,0.2137862592935562,0.0,0.0,0.0,0.0,1.5416771173477173,SLC35D1,0.0,0.0,0.0,stromal
23926,Vasculature,pericyte,0.06161443144083023,0.19411955773830414,0.0,0.0,0.0,0.0,1.8377870321273804,SLC35D1,0.0,0.0,0.0,stromal
23927,Bladder,fibroblast,0.1443067044019699,0.2921367287635803,0.0,0.0,0.0,0.0,1.7182143926620483,SLC35D2,0.0,0.0,0.0,stromal
23928,Bladder,myofibroblast cell,0.11490761488676071,0.29085302352905273,0.0,0.0,0.0,0.0,1.672285795211792,SLC35D2,0.0,0.0,0.0,stromal
23929,Bladder,smooth muscle cell,0.08588087558746338,0.21098142862319946,0.0,0.0,0.0,0.0,1.0848053693771362,SLC35D2,0.0,0.0,0.0,stromal
23930,Bladder,pericyte,0.0924917683005333,0.2771793007850647,0.0,0.0,0.0,0.0,1.864477276802063,SLC35D2,0.0,0.0,0.0,stromal
23931,Eye,fibroblast,0.05930458381772041,0.18674853444099426,0.0,0.0,0.0,0.0,0.8524354100227356,SLC35D2,0.0,0.0,0.0,stromal
23932,Eye,fat cell,0.07236124575138092,0.13330328464508057,0.0,0.0,0.0,0.12436072155833244,0.476556658744812,SLC35D2,0.12436072155833244,0.3109018038958311,0.0,stromal
23933,Eye,melanocyte,0.2971296012401581,0.4076029062271118,0.0,0.0,0.0,0.6153429448604584,1.5229023694992065,SLC35D2,0.6153429448604584,1.5229023694992065,0.0,stromal
23934,Eye,stromal cell,0.09265948086977005,0.22089910507202148,0.0,0.0,0.0,0.053562513552606106,1.3090630769729614,SLC35D2,0.053562513552606106,0.13390628388151526,0.0,stromal
23935,Eye,radial glial cell,0.06110496446490288,0.1610778123140335,0.0,0.0,0.0,0.0,1.539659857749939,SLC35D2,0.0,0.0,0.0,stromal
23936,Eye,retinal ganglion cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC35D2,0.0,0.0,0.0,stromal
23937,Eye,retina horizontal cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC35D2,0.0,0.0,0.0,stromal
23938,Eye,retinal bipolar neuron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC35D2,0.0,0.0,0.0,stromal
23939,Eye,Mueller cell,0.05878150463104248,0.20941069722175598,0.0,0.0,0.0,0.0,1.460213303565979,SLC35D2,0.0,0.0,0.0,stromal
23940,Fat,fibroblast,0.10700582712888718,0.23989208042621613,0.0,0.0,0.0,0.0,1.7756918668746948,SLC35D2,0.0,0.0,0.0,stromal
23941,Fat,myofibroblast cell,0.11437256634235382,0.290259450674057,0.0,0.0,0.0,0.0,1.4239704608917236,SLC35D2,0.0,0.0,0.0,stromal
23942,Fat,smooth muscle cell,0.20501962304115295,0.5474634170532227,0.0,0.0,0.0,0.0,1.758785367012024,SLC35D2,0.0,0.0,0.0,stromal
23943,Heart,smooth muscle cell,0.12808163464069366,0.39121660590171814,0.0,0.0,0.0,0.0,2.1502790451049805,SLC35D2,0.0,0.0,0.0,stromal
23944,Heart,cardiac muscle cell,0.16812929511070251,0.29044651985168457,0.0,0.0,0.0,0.29952432960271835,2.065824031829834,SLC35D2,0.29952432960271835,0.7488108240067959,0.0,stromal
23945,Heart,fibroblast of cardiac tissue,0.12946049869060516,0.35484620928764343,0.0,0.0,0.0,0.0,1.5339303016662598,SLC35D2,0.0,0.0,0.0,stromal
23946,Large_Intestine,fibroblast,0.09686466306447983,0.29573890566825867,0.0,0.0,0.0,0.0,1.8878847360610962,SLC35D2,0.0,0.0,0.0,stromal
23947,Liver,fibroblast,0.12260329723358154,0.2710248827934265,0.0,0.0,0.0,0.0,0.9023606181144714,SLC35D2,0.0,0.0,0.0,stromal
23948,Lung,fibroblast,0.1506304144859314,0.4053434431552887,0.0,0.0,0.0,0.0,2.0064780712127686,SLC35D2,0.0,0.0,0.0,stromal
23949,Lung,mesothelial cell,0.1458427906036377,0.2760022282600403,0.0,0.0,0.0,0.08203977346420288,0.8185040950775146,SLC35D2,0.08203977346420288,0.2050994336605072,0.0,stromal
23950,Lung,myofibroblast cell,0.03250489383935928,0.1027894914150238,0.0,0.0,0.0,0.0,0.32504892349243164,SLC35D2,0.0,0.0,0.0,stromal
23951,Lung,smooth muscle cell,0.11846429109573364,0.29222366213798523,0.0,0.0,0.0,0.0,1.121387004852295,SLC35D2,0.0,0.0,0.0,stromal
23952,Lung,vascular associated smooth muscle cell,0.17167021334171295,0.4366157054901123,0.0,0.0,0.0,0.0,1.4743367433547974,SLC35D2,0.0,0.0,0.0,stromal
23953,Lung,pericyte,0.14773279428482056,0.4159446358680725,0.0,0.0,0.0,0.0,2.165849447250366,SLC35D2,0.0,0.0,0.0,stromal
23954,Lung,adventitial cell,0.09065606445074081,0.2692268490791321,0.0,0.0,0.0,0.0,1.101554274559021,SLC35D2,0.0,0.0,0.0,stromal
23955,Lung,bronchial smooth muscle cell,0.0568305104970932,0.23992283642292023,0.0,0.0,0.0,0.0,1.2124862670898438,SLC35D2,0.0,0.0,0.0,stromal
23956,Lymph_Node,stromal cell,0.09679989516735077,0.22873489558696747,0.0,0.0,0.0,0.0,0.8519340753555298,SLC35D2,0.0,0.0,0.0,stromal
23957,Mammary,vascular associated smooth muscle cell,0.06446824222803116,0.21466077864170074,0.0,0.0,0.0,0.0,0.9185165166854858,SLC35D2,0.0,0.0,0.0,stromal
23958,Mammary,pericyte,0.07885873317718506,0.29045364260673523,0.0,0.0,0.0,0.0,1.6271095275878906,SLC35D2,0.0,0.0,0.0,stromal
23959,Mammary,fibroblast of breast,0.12844350934028625,0.32320427894592285,0.0,0.0,0.0,0.0,1.8859844207763672,SLC35D2,0.0,0.0,0.0,stromal
23960,Muscle,mesothelial cell,0.07879731804132462,0.1816123127937317,0.0,0.0,0.0,0.0,0.5394135117530823,SLC35D2,0.0,0.0,0.0,stromal
23961,Muscle,mesenchymal stem cell,0.09623541682958603,0.2529992461204529,0.0,0.0,0.0,0.0,1.6793463230133057,SLC35D2,0.0,0.0,0.0,stromal
23962,Muscle,slow muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC35D2,0.0,0.0,0.0,stromal
23963,Muscle,fast muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC35D2,0.0,0.0,0.0,stromal
23964,Muscle,smooth muscle cell,0.10178179293870926,0.29016855359077454,0.0,0.0,0.0,0.0,1.435328483581543,SLC35D2,0.0,0.0,0.0,stromal
23965,Muscle,tendon cell,0.13460536301136017,0.3011426329612732,0.0,0.0,0.0,0.0,1.7184021472930908,SLC35D2,0.0,0.0,0.0,stromal
23966,Muscle,pericyte,0.10426086187362671,0.28103840351104736,0.0,0.0,0.0,0.0,1.878197193145752,SLC35D2,0.0,0.0,0.0,stromal
23967,Muscle,skeletal muscle satellite stem cell,0.05865585058927536,0.22211085259914398,0.0,0.0,0.0,0.0,1.4711418151855469,SLC35D2,0.0,0.0,0.0,stromal
23968,Pancreas,fibroblast,0.092483289539814,0.31261005997657776,0.0,0.0,0.0,0.0,1.36601722240448,SLC35D2,0.0,0.0,0.0,stromal
23969,Pancreas,pancreatic stellate cell,0.12208978086709976,0.2706024944782257,0.0,0.0,0.0,0.0,1.3653650283813477,SLC35D2,0.0,0.0,0.0,stromal
23970,Prostate,fibroblast,0.10738503932952881,0.2958259880542755,0.0,0.0,0.0,0.0,1.2195004224777222,SLC35D2,0.0,0.0,0.0,stromal
23971,Prostate,smooth muscle cell,0.10725382715463638,0.2799901068210602,0.0,0.0,0.0,0.0,1.5137165784835815,SLC35D2,0.0,0.0,0.0,stromal
23972,Salivary_Gland,fibroblast,0.0993889793753624,0.26670295000076294,0.0,0.0,0.0,0.0,1.6701818704605103,SLC35D2,0.0,0.0,0.0,stromal
23973,Salivary_Gland,pericyte,0.14937633275985718,0.33837082982063293,0.0,0.0,0.0,0.0,1.3196148872375488,SLC35D2,0.0,0.0,0.0,stromal
23974,Salivary_Gland,adventitial cell,0.11015412956476212,0.24213963747024536,0.0,0.0,0.0,0.0,1.363737940788269,SLC35D2,0.0,0.0,0.0,stromal
23975,Skin,melanocyte,0.13742955029010773,0.37011653184890747,0.0,0.0,0.0,0.0,1.5926905870437622,SLC35D2,0.0,0.0,0.0,stromal
23976,Skin,muscle cell,0.02144051529467106,0.13200096786022186,0.0,0.0,0.0,0.0,1.1254485845565796,SLC35D2,0.0,0.0,0.0,stromal
23977,Skin,cell of skeletal muscle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC35D2,0.0,0.0,0.0,stromal
23978,Skin,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC35D2,0.0,0.0,0.0,stromal
23979,Skin,stromal cell,0.054838407784700394,0.19189177453517914,0.0,0.0,0.0,0.0,1.572108507156372,SLC35D2,0.0,0.0,0.0,stromal
23980,Small_Intestine,fibroblast,0.16574016213417053,0.32779833674430847,0.0,0.0,0.0,0.0,1.3796563148498535,SLC35D2,0.0,0.0,0.0,stromal
23981,Thymus,fibroblast,0.12649962306022644,0.27998387813568115,0.0,0.0,0.0,0.0,1.6854056119918823,SLC35D2,0.0,0.0,0.0,stromal
23982,Thymus,fast muscle cell,0.017736200243234634,0.10173901170492172,0.0,0.0,0.0,0.0,0.6501972675323486,SLC35D2,0.0,0.0,0.0,stromal
23983,Thymus,vascular associated smooth muscle cell,0.11747202277183533,0.3066643476486206,0.0,0.0,0.0,0.0,1.7903026342391968,SLC35D2,0.0,0.0,0.0,stromal
23984,Tongue,fibroblast,0.08645551651716232,0.2513398826122284,0.0,0.0,0.0,0.0,1.2993799448013306,SLC35D2,0.0,0.0,0.0,stromal
23985,Tongue,pericyte,0.10583052784204483,0.28942281007766724,0.0,0.0,0.0,0.0,1.3722479343414307,SLC35D2,0.0,0.0,0.0,stromal
23986,Tongue,Schwann cell,0.032460182905197144,0.10264810174703598,0.0,0.0,0.0,0.0,0.32460182905197144,SLC35D2,0.0,0.0,0.0,stromal
23987,Tongue,tongue muscle cell,0.09055580943822861,0.2951709032058716,0.0,0.0,0.0,0.0,1.187837839126587,SLC35D2,0.0,0.0,0.0,stromal
23988,Trachea,fibroblast,0.13844481110572815,0.3024609088897705,0.0,0.0,0.0,0.0,1.718464732170105,SLC35D2,0.0,0.0,0.0,stromal
23989,Trachea,smooth muscle cell,0.0982712060213089,0.2752936780452728,0.0,0.0,0.0,0.0,1.3543879985809326,SLC35D2,0.0,0.0,0.0,stromal
23990,Trachea,connective tissue cell,0.07975686341524124,0.2873508632183075,0.0,0.0,0.0,0.0,1.668258786201477,SLC35D2,0.0,0.0,0.0,stromal
23991,Uterus,fibroblast,0.13542254269123077,0.2639021873474121,0.0,0.0,0.0,0.1827355921268463,1.6327184438705444,SLC35D2,0.1827355921268463,0.4568389803171158,0.0,stromal
23992,Uterus,vascular associated smooth muscle cell,0.09362631291151047,0.278474897146225,0.0,0.0,0.0,0.0,1.4997754096984863,SLC35D2,0.0,0.0,0.0,stromal
23993,Uterus,pericyte,0.08234252035617828,0.2214345782995224,0.0,0.0,0.0,0.0,1.111715316772461,SLC35D2,0.0,0.0,0.0,stromal
23994,Uterus,myometrial cell,0.05237296596169472,0.20730207860469818,0.0,0.0,0.0,0.0,1.2617639303207397,SLC35D2,0.0,0.0,0.0,stromal
23995,Vasculature,fibroblast,0.12363447993993759,0.24098767340183258,0.0,0.0,0.0,0.1796855553984642,2.043869972229004,SLC35D2,0.1796855553984642,0.4492138884961605,0.0,stromal
23996,Vasculature,smooth muscle cell,0.09867599606513977,0.2303263545036316,0.0,0.0,0.0,0.0,1.7127922773361206,SLC35D2,0.0,0.0,0.0,stromal
23997,Vasculature,pericyte,0.10508983582258224,0.2432340681552887,0.0,0.0,0.0,0.0,1.4863982200622559,SLC35D2,0.0,0.0,0.0,stromal
23998,Bladder,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
23999,Bladder,myofibroblast cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24000,Bladder,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24001,Bladder,pericyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24002,Eye,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24003,Eye,fat cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24004,Eye,melanocyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24005,Eye,stromal cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24006,Eye,radial glial cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24007,Eye,retinal ganglion cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24008,Eye,retina horizontal cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24009,Eye,retinal bipolar neuron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24010,Eye,Mueller cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24011,Fat,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24012,Fat,myofibroblast cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24013,Fat,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24014,Heart,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24015,Heart,cardiac muscle cell,6.552990816999227e-05,0.005440060514956713,0.0,0.0,0.0,0.0,0.45163214206695557,SPAM1,0.0,0.0,0.0,stromal
24016,Heart,fibroblast of cardiac tissue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24017,Large_Intestine,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24018,Liver,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24019,Lung,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24020,Lung,mesothelial cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24021,Lung,myofibroblast cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24022,Lung,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24023,Lung,vascular associated smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24024,Lung,pericyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24025,Lung,adventitial cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24026,Lung,bronchial smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24027,Lymph_Node,stromal cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24028,Mammary,vascular associated smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24029,Mammary,pericyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24030,Mammary,fibroblast of breast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24031,Muscle,mesothelial cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24032,Muscle,mesenchymal stem cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24033,Muscle,slow muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24034,Muscle,fast muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24035,Muscle,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24036,Muscle,tendon cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24037,Muscle,pericyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24038,Muscle,skeletal muscle satellite stem cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24039,Pancreas,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24040,Pancreas,pancreatic stellate cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24041,Prostate,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24042,Prostate,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24043,Salivary_Gland,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24044,Salivary_Gland,pericyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
24045,Salivary_Gland,adventitial cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAM1,0.0,0.0,0.0,stromal
