Gene ID,Gene Symbol,Transcript ID,Gene Tax ID,miRNA,Site Type,UTR_start,UTR end,context++ score,context++ score percentile,weighted context++ score,weighted context++ score percentile,Predicted relative KD
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-497-5p,2,503,509,-0.323,97,-0.319,97,-4.0929
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-424-5p,2,503,509,-0.29,95,-0.286,96,-4.7298
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-153-3p,2,1841,1847,-0.259,94,-0.256,96,-4.8478
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-363-3p,2,1903,1909,-0.252,94,-0.249,96,-4.9848
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-92b-3p,2,1903,1909,-0.251,95,-0.248,96,-4.5554
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-92a-3p,2,1903,1909,-0.251,94,-0.248,96,-4.3079
ENSG00000109586.7,GALNT7,ENST00000265000.4,9606,hsa-miR-153-3p,2,2069,2075,-0.318,96,-0.314,97,-4.793
ENSG00000182870.8,GALNT9,ENST00000397325.2,9606,hsa-miR-124-3p.1,2,255,261,-0.345,97,-0.345,98,-4.3841
ENSG00000089597.12,GANAB,ENST00000346178.4,9606,hsa-miR-193a-5p,3,111,118,-0.596,99,-0.596,99,-4.2613
ENSG00000089597.12,GANAB,ENST00000346178.4,9606,hsa-miR-483-3p.2,3,543,550,-0.269,96,-0.248,97,-4.4752
ENSG00000177628.11,GBA,ENST00000368373.3,9606,hsa-miR-365b-3p,3,37,44,-0.329,96,-0.329,97,-4.2196
ENSG00000177628.11,GBA,ENST00000368373.3,9606,hsa-miR-365a-3p,3,37,44,-0.329,96,-0.329,97,-4.2196
ENSG00000177628.11,GBA,ENST00000368373.3,9606,hsa-miR-331-3p,3,984,991,-0.259,96,-0.207,95,-2.6237
ENSG00000177628.11,GBA,ENST00000368373.3,9606,hsa-miR-138-5p,3,2147,2154,-0.311,93,-0.247,91,-2.3707
ENSG00000070610.10,GBA2,ENST00000378088.1,9606,hsa-miR-133a-3p.2,3,430,437,-0.486,98,-0.486,98,-3.409
ENSG00000070610.10,GBA2,ENST00000378088.1,9606,hsa-miR-133b,3,430,437,-0.486,98,-0.486,98,-3.409
ENSG00000070610.10,GBA2,ENST00000378088.1,9606,hsa-miR-24-3p,3,553,560,-0.559,99,-0.559,99,-3.7432
ENSG00000070610.10,GBA2,ENST00000378088.1,9606,hsa-miR-219a-5p,3,565,572,-0.519,99,-0.519,99,-4.9946
ENSG00000070610.10,GBA2,ENST00000378088.1,9606,hsa-miR-6766-3p,3,565,572,-0.511,99,-0.511,99,-4.6078
ENSG00000070610.10,GBA2,ENST00000378088.1,9606,hsa-miR-4782-3p,3,565,572,-0.519,99,-0.519,99,-4.6078
ENSG00000070610.10,GBA2,ENST00000378088.1,9606,hsa-miR-193a-5p,3,756,763,-0.675,99,-0.146,88,-4.847
ENSG00000187210.8,GCNT1,ENST00000376730.4,9606,hsa-miR-125a-5p,3,325,332,-0.506,99,-0.506,99,-3.687
ENSG00000187210.8,GCNT1,ENST00000376730.4,9606,hsa-miR-125b-5p,3,325,332,-0.498,99,-0.498,99,-3.687
ENSG00000187210.8,GCNT1,ENST00000376730.4,9606,hsa-miR-4319,3,325,332,-0.474,99,-0.474,99,-4.0452
ENSG00000187210.8,GCNT1,ENST00000376730.4,9606,hsa-miR-1271-5p,3,359,366,-0.568,99,-0.568,99,-4.6041
ENSG00000187210.8,GCNT1,ENST00000376730.4,9606,hsa-miR-183-5p.2,1,359,365,-0.311,95,-0.311,96,-3.1876
ENSG00000187210.8,GCNT1,ENST00000376730.4,9606,hsa-miR-96-5p,3,359,366,-0.587,99,-0.587,99,-4.904
ENSG00000187210.8,GCNT1,ENST00000376730.4,9606,hsa-miR-125b-5p,3,558,565,-0.418,98,-0.288,96,-3.7756
ENSG00000187210.8,GCNT1,ENST00000376730.4,9606,hsa-miR-125a-5p,3,558,565,-0.418,98,-0.288,96,-3.7756
ENSG00000187210.8,GCNT1,ENST00000376730.4,9606,hsa-miR-4319,3,558,565,-0.418,98,-0.288,96,-4.4885
ENSG00000187210.8,GCNT1,ENST00000376730.4,9606,hsa-miR-142-3p.2,3,2547,2554,-0.253,95,-0.091,83,-4.4809
ENSG00000111846.11,GCNT2,ENST00000316170.3,9606,hsa-miR-128-3p,3,158,165,-0.283,97,-0.283,98,-5.0089
ENSG00000111846.11,GCNT2,ENST00000316170.3,9606,hsa-miR-3681-3p,3,158,165,-0.301,97,-0.301,98,-4.8118
ENSG00000111846.11,GCNT2,ENST00000316170.3,9606,hsa-miR-216a-3p,3,158,165,-0.299,97,-0.299,98,-5.1229
ENSG00000111846.11,GCNT2,ENST00000316170.3,9606,hsa-miR-135a-5p,3,1525,1532,-0.347,97,-0.347,98,-4.6458
ENSG00000111846.11,GCNT2,ENST00000316170.3,9606,hsa-miR-135b-5p,3,1525,1532,-0.347,97,-0.347,98,-4.6458
ENSG00000111846.11,GCNT2,ENST00000316170.3,9606,hsa-miR-199b-5p,3,2527,2534,-0.483,98,-0.483,98,-5.1638
ENSG00000111846.11,GCNT2,ENST00000316170.3,9606,hsa-miR-199a-5p,3,2527,2534,-0.483,98,-0.483,98,-5.1035
ENSG00000111846.11,GCNT2,ENST00000316170.3,9606,hsa-miR-199b-3p,2,2684,2690,-0.262,93,-0.262,95,-5.0413
ENSG00000111846.11,GCNT2,ENST00000316170.3,9606,hsa-miR-199a-3p,2,2684,2690,-0.262,93,-0.262,95,-5.0413
ENSG00000140297.8,GCNT3,ENST00000396065.1,9606,hsa-miR-532-3p,3,78,85,-0.339,98,-0.339,99,-1.8294
ENSG00000140297.8,GCNT3,ENST00000396065.1,9606,hsa-miR-342-3p,3,514,521,-0.342,98,-0.029,76,-4.5038
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-let-7f-5p,3,521,528,-0.365,94,-0.365,95,-6.1616
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-let-7e-5p,3,521,528,-0.365,94,-0.365,95,-5.4146
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-let-7d-5p,3,521,528,-0.383,94,-0.383,96,-5.6751
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-miR-4500,3,521,528,-0.389,95,-0.389,96,-6.1616
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-let-7c-5p,3,521,528,-0.365,94,-0.365,95,-6.1616
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-miR-98-5p,3,521,528,-0.365,94,-0.365,95,-6.1616
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-let-7a-5p,3,521,528,-0.365,94,-0.365,95,-6.1616
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-let-7b-5p,3,521,528,-0.365,94,-0.365,95,-6.1616
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-let-7g-5p,3,521,528,-0.365,94,-0.365,95,-6.1616
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-let-7i-5p,3,521,528,-0.365,94,-0.365,95,-6.1616
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-miR-4458,3,521,528,-0.367,93,-0.367,95,-5.1962
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-miR-15a-5p,3,2927,2934,-0.339,97,-0.242,94,-5.3582
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-miR-195-5p,3,2927,2934,-0.299,95,-0.214,92,-5.3582
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-miR-15b-5p,3,2927,2934,-0.339,97,-0.242,94,-5.3582
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-miR-16-5p,3,2927,2934,-0.299,95,-0.214,92,-5.3343
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-miR-6838-5p,3,2927,2934,-0.325,96,-0.232,93,-5.5289
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-miR-424-5p,3,2927,2934,-0.336,97,-0.239,94,-5.5499
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-miR-497-5p,3,2927,2934,-0.36,98,-0.256,95,-5.1825
ENSG00000176928.4,GCNT4,ENST00000322348.4,9606,hsa-miR-491-5p,3,3373,3380,-0.263,92,-0.059,56,-4.8327
ENSG00000198380.8,GFPT1,ENST00000357308.4,9606,hsa-miR-19b-3p,3,668,675,-0.362,97,-0.333,97,-5.584
ENSG00000198380.8,GFPT1,ENST00000357308.4,9606,hsa-miR-19a-3p,3,668,675,-0.37,97,-0.34,97,-5.584
ENSG00000198380.8,GFPT1,ENST00000357308.4,9606,hsa-miR-223-3p,3,715,722,-0.326,95,-0.3,96,-5.3541
ENSG00000198380.8,GFPT1,ENST00000357308.4,9606,hsa-miR-27b-3p,3,4639,4646,-0.32,97,-0.03,69,-4.6712
ENSG00000198380.8,GFPT1,ENST00000357308.4,9606,hsa-miR-27a-3p,3,4639,4646,-0.32,97,-0.03,69,-4.6712
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-124-3p.1,2,136,142,-0.307,95,-0.307,97,-4.9948
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-30b-5p,3,217,224,-0.279,94,-0.279,95,-4.6941
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-30c-5p,3,217,224,-0.287,94,-0.287,96,-4.6941
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-30d-5p,3,217,224,-0.279,94,-0.279,96,-4.6941
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-30a-5p,3,217,224,-0.279,94,-0.279,96,-4.6941
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-30e-5p,3,217,224,-0.295,95,-0.295,96,-4.6941
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-363-3p,3,256,263,-0.348,97,-0.348,98,-4.8752
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-367-3p,3,256,263,-0.356,97,-0.356,98,-4.8595
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-32-5p,3,256,263,-0.338,97,-0.338,97,-4.6951
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-25-3p,3,256,263,-0.351,97,-0.351,98,-4.8897
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-92a-3p,3,256,263,-0.33,97,-0.33,98,-4.931
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-92b-3p,3,256,263,-0.33,97,-0.33,98,-5.1702
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-27a-3p,3,287,294,-0.4,98,-0.4,99,-3.8059
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-27b-3p,3,287,294,-0.4,98,-0.4,99,-3.8059
ENSG00000131459.8,GFPT2,ENST00000253778.8,9606,hsa-miR-153-3p,3,830,837,-0.538,99,-0.538,99,-6.008
ENSG00000138604.5,GLCE,ENST00000559420.2,9606,hsa-miR-218-5p,3,643,650,-0.481,99,-0.338,97,-3.3693
ENSG00000138604.5,GLCE,ENST00000559420.2,9606,hsa-miR-124-3p.1,3,1888,1895,-0.264,93,-0.108,87,-5.4757
ENSG00000138604.5,GLCE,ENST00000559420.2,9606,hsa-miR-449a,2,1980,1986,-0.296,91,-0.12,73,-4.1013
ENSG00000138604.5,GLCE,ENST00000559420.2,9606,hsa-miR-218-5p,3,2597,2604,-0.336,97,-0.135,86,-3.3437
ENSG00000138604.5,GLCE,ENST00000559420.2,9606,hsa-miR-497-5p,1,2655,2661,-0.262,93,-0.107,82,-4.3687
ENSG00000138604.5,GLCE,ENST00000559420.2,9606,hsa-miR-6838-5p,1,2655,2661,-0.254,92,-0.104,80,-4.4713
ENSG00000138604.5,GLCE,ENST00000559420.2,9606,hsa-miR-218-5p,3,2808,2815,-0.441,98,-0.124,85,-3.9524
ENSG00000112699.6,GMDS,ENST00000530927.1,9606,hsa-miR-1297,3,272,279,-0.52,99,-0.52,99,-5.2375
ENSG00000112699.6,GMDS,ENST00000530927.1,9606,hsa-miR-26a-5p,3,272,279,-0.512,99,-0.512,99,-5.2375
ENSG00000112699.6,GMDS,ENST00000530927.1,9606,hsa-miR-26b-5p,3,272,279,-0.512,99,-0.512,99,-5.2375
ENSG00000112699.6,GMDS,ENST00000530927.1,9606,hsa-miR-4465,3,272,279,-0.541,99,-0.541,99,-5.1719
ENSG00000144591.13,GMPPA,ENST00000358215.3,9606,hsa-miR-149-5p,2,190,196,-0.378,98,0.0,0,-3.3523
ENSG00000159921.10,GNE,ENST00000396594.3,9606,hsa-miR-96-5p,3,260,267,-0.458,99,-0.458,99,-4.4776
ENSG00000159921.10,GNE,ENST00000396594.3,9606,hsa-miR-183-5p.2,1,260,266,-0.296,94,-0.296,96,-3.4181
ENSG00000159921.10,GNE,ENST00000396594.3,9606,hsa-miR-1271-5p,3,260,267,-0.471,98,-0.471,99,-4.0213
ENSG00000159921.10,GNE,ENST00000396594.3,9606,hsa-miR-24-3p,3,2879,2886,-0.452,99,-0.432,99,-4.9566
ENSG00000113552.11,GNPDA1,ENST00000311337.6,9606,hsa-miR-30e-5p,3,1313,1320,-0.429,99,-0.419,99,-4.6642
ENSG00000113552.11,GNPDA1,ENST00000311337.6,9606,hsa-miR-30b-5p,3,1313,1320,-0.413,98,-0.403,98,-4.6642
ENSG00000113552.11,GNPDA1,ENST00000311337.6,9606,hsa-miR-30a-5p,3,1313,1320,-0.405,98,-0.395,98,-4.6642
ENSG00000113552.11,GNPDA1,ENST00000311337.6,9606,hsa-miR-30c-5p,3,1313,1320,-0.413,98,-0.403,98,-4.6642
ENSG00000113552.11,GNPDA1,ENST00000311337.6,9606,hsa-miR-30d-5p,3,1313,1320,-0.405,98,-0.395,98,-4.6642
ENSG00000113552.11,GNPDA1,ENST00000311337.6,9606,hsa-miR-200b-3p,2,1343,1349,-0.296,98,-0.289,98,-2.8864
ENSG00000113552.11,GNPDA1,ENST00000311337.6,9606,hsa-miR-429,2,1343,1349,-0.285,98,-0.278,98,-2.3592
ENSG00000113552.11,GNPDA1,ENST00000311337.6,9606,hsa-miR-200c-3p,2,1343,1349,-0.296,98,-0.289,98,-2.8864
ENSG00000163281.7,GNPDA2,ENST00000509756.1,9606,hsa-miR-876-5p,3,230,237,-0.326,98,-0.323,98,-4.466
ENSG00000163281.7,GNPDA2,ENST00000509756.1,9606,hsa-miR-3167,3,230,237,-0.352,98,-0.349,99,-3.5133
ENSG00000100522.4,GNPNAT1,ENST00000216410.3,9606,hsa-miR-370-5p,2,86,92,-0.295,97,-0.295,98,-4.7907
ENSG00000100522.4,GNPNAT1,ENST00000216410.3,9606,hsa-miR-455-3p.1,3,103,110,-0.473,99,-0.473,99,-4.5748
ENSG00000100522.4,GNPNAT1,ENST00000216410.3,9606,hsa-miR-9-5p,2,222,228,-0.329,98,-0.329,98,-2.2377
ENSG00000100522.4,GNPNAT1,ENST00000216410.3,9606,hsa-miR-26a-5p,1,242,248,-0.258,97,-0.213,96,-3.4985
ENSG00000100522.4,GNPNAT1,ENST00000216410.3,9606,hsa-miR-26b-5p,1,242,248,-0.258,96,-0.213,96,-3.4985
ENSG00000100522.4,GNPNAT1,ENST00000216410.3,9606,hsa-miR-653-5p,3,408,415,-0.328,99,-0.267,98,-4.7738
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-let-7g-5p,3,23,30,-0.549,99,-0.549,99,-5.9963
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-let-7i-5p,3,23,30,-0.549,99,-0.549,99,-5.9963
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-miR-98-5p,3,23,30,-0.541,99,-0.541,99,-5.9963
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-miR-4500,3,23,30,-0.557,99,-0.557,99,-5.9963
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-let-7f-5p,3,23,30,-0.533,99,-0.533,99,-5.9963
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-let-7e-5p,3,23,30,-0.549,99,-0.549,99,-5.2059
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-miR-4458,3,23,30,-0.559,99,-0.559,99,-4.809
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-let-7a-5p,3,23,30,-0.549,99,-0.549,99,-5.9963
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-let-7b-5p,3,23,30,-0.549,99,-0.549,99,-5.9963
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-let-7c-5p,3,23,30,-0.549,99,-0.549,99,-5.9963
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-let-7d-5p,3,23,30,-0.567,99,-0.567,99,-5.7577
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-miR-199a-3p,3,607,614,-0.436,98,-0.403,98,-5.3015
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-miR-199b-3p,3,607,614,-0.436,98,-0.403,98,-5.3015
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-miR-3129-5p,3,607,614,-0.358,98,-0.332,98,-4.0865
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-miR-129-2-3p,3,704,711,-0.426,98,-0.394,99,-4.0455
ENSG00000111670.10,GNPTAB,ENST00000299314.7,9606,hsa-miR-129-1-3p,3,704,711,-0.426,98,-0.394,99,-4.0455
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-361-5p,1,144,150,-0.259,95,-0.259,97,-4.4153
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-299-5p,3,170,177,-0.626,99,-0.623,99,-3.8603
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-200a-3p,1,213,219,-0.304,98,-0.302,98,-3.4202
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-141-3p,1,213,219,-0.316,98,-0.314,98,-3.4202
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-196a-5p,2,257,263,-0.361,97,-0.003,27,-4.5696
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-196b-5p,2,257,263,-0.35,96,-0.002,27,-4.5696
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-3666,2,1285,1291,-0.28,96,-0.002,34,-4.287
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-301a-3p,2,1285,1291,-0.269,95,-0.001,36,-4.5274
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-130b-3p,2,1285,1291,-0.28,95,-0.002,35,-4.4953
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-4295,2,1285,1291,-0.28,96,-0.002,37,-4.4953
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-454-3p,2,1285,1291,-0.294,96,-0.002,33,-4.1796
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-130a-3p,2,1285,1291,-0.28,95,-0.002,37,-4.4953
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-301b-3p,2,1285,1291,-0.269,95,-0.001,36,-4.4953
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-19b-3p,2,2521,2527,-0.29,94,-0.002,19,-4.6945
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-19a-3p,2,2521,2527,-0.301,94,-0.002,20,-4.6945
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-130a-3p,2,2522,2528,-0.311,96,-0.002,37,-4.9083
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-4295,2,2522,2528,-0.322,97,-0.002,37,-4.9083
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-3666,2,2522,2528,-0.333,97,-0.002,35,-4.5228
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-454-3p,2,2522,2528,-0.369,98,-0.002,34,-4.5537
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-301a-3p,2,2522,2528,-0.388,98,-0.002,37,-4.9016
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-130b-3p,2,2522,2528,-0.3,96,-0.002,35,-4.9083
ENSG00000090581.5,GNPTG,ENST00000204679.4,9606,hsa-miR-301b-3p,2,2522,2528,-0.355,98,-0.002,37,-4.9083
ENSG00000135677.6,GNS,ENST00000418919.2,9606,hsa-miR-27a-3p,3,175,182,-0.339,98,-0.338,98,-4.3518
ENSG00000135677.6,GNS,ENST00000418919.2,9606,hsa-miR-27b-3p,3,175,182,-0.339,98,-0.338,98,-4.3518
ENSG00000135677.6,GNS,ENST00000418919.2,9606,hsa-miR-106b-5p,2,3257,3263,-0.255,97,-0.214,96,-4.1018
ENSG00000105220.10,GPI,ENST00000415930.3,9606,hsa-miR-330-5p,2,91,97,-0.265,96,-0.234,95,-2.2233
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-342-3p,3,408,415,-0.281,97,-0.281,98,-5.4173
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-219a-5p,2,489,495,-0.332,96,-0.332,97,-5.1433
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-4782-3p,2,489,495,-0.332,96,-0.332,97,-5.0457
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-6766-3p,2,489,495,-0.332,96,-0.332,97,-5.0457
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-124-3p.1,2,501,507,-0.309,96,-0.309,97,-5.0848
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-6766-3p,3,542,549,-0.399,98,-0.399,98,-5.4978
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-4782-3p,3,542,549,-0.447,98,-0.447,98,-5.4978
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-219a-5p,3,542,549,-0.431,98,-0.431,98,-5.8911
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-31-5p,3,714,721,-0.309,95,-0.309,97,-4.1941
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-365b-3p,2,802,808,-0.252,92,-0.252,95,-3.1295
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-365a-3p,2,802,808,-0.252,92,-0.252,95,-3.1295
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-133b,3,884,891,-0.37,95,-0.37,96,-4.426
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-133a-3p.2,3,884,891,-0.37,95,-0.37,96,-4.426
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-4500,3,973,980,-0.406,96,-0.406,97,-6.636
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-let-7g-5p,3,973,980,-0.406,95,-0.406,97,-6.636
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-let-7d-5p,3,973,980,-0.416,96,-0.416,97,-6.0594
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-let-7f-5p,3,973,980,-0.406,95,-0.406,96,-6.636
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-4458,3,973,980,-0.432,96,-0.432,97,-5.2683
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-98-5p,3,973,980,-0.414,96,-0.414,97,-6.636
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-let-7c-5p,3,973,980,-0.406,95,-0.406,97,-6.636
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-let-7i-5p,3,973,980,-0.406,95,-0.406,97,-6.636
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-let-7b-5p,3,973,980,-0.406,95,-0.406,97,-6.636
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-let-7e-5p,3,973,980,-0.406,95,-0.406,97,-5.8598
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-let-7a-5p,3,973,980,-0.406,95,-0.406,97,-6.636
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-205-5p,3,1338,1345,-0.277,97,-0.277,98,-3.5494
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-506-3p,2,4380,4386,-0.258,91,-0.25,93,-4.0075
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-124-3p.2,2,4380,4386,-0.32,92,-0.309,94,-3.9005
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-5195-3p,3,5569,5576,-0.311,94,-0.116,83,-4.5276
ENSG00000151233.6,GXYLT1,ENST00000398675.3,9606,hsa-miR-145-5p,3,5569,5576,-0.265,95,-0.1,87,-4.3398
ENSG00000172986.8,GXYLT2,ENST00000389617.4,9606,hsa-miR-377-3p,3,78,85,-0.339,97,-0.178,91,-5.0442
ENSG00000172986.8,GXYLT2,ENST00000389617.4,9606,hsa-miR-29a-3p,2,93,99,-0.335,94,-0.176,86,-4.0287
ENSG00000172986.8,GXYLT2,ENST00000389617.4,9606,hsa-miR-29c-3p,2,93,99,-0.335,94,-0.176,86,-4.2007
ENSG00000172986.8,GXYLT2,ENST00000389617.4,9606,hsa-miR-29b-3p,2,93,99,-0.335,94,-0.176,86,-4.2007
ENSG00000172986.8,GXYLT2,ENST00000389617.4,9606,hsa-miR-153-3p,3,365,372,-0.299,96,-0.158,89,-5.4359
ENSG00000172986.8,GXYLT2,ENST00000389617.4,9606,hsa-miR-153-3p,3,1139,1146,-0.293,95,-0.155,89,-5.5054
ENSG00000170961.6,HAS2,ENST00000303924.4,9606,hsa-miR-3118,3,22,29,-0.365,97,-0.365,98,-6.3126
ENSG00000170961.6,HAS2,ENST00000303924.4,9606,hsa-miR-134-5p,3,22,29,-0.357,97,-0.357,98,-5.6442
ENSG00000170961.6,HAS2,ENST00000303924.4,9606,hsa-miR-190a-5p,3,95,102,-0.278,94,-0.278,96,-4.7296
ENSG00000170961.6,HAS2,ENST00000303924.4,9606,hsa-miR-190b,3,95,102,-0.31,95,-0.31,97,-4.7296
ENSG00000170961.6,HAS2,ENST00000303924.4,9606,hsa-miR-15b-5p,2,104,110,-0.269,94,-0.269,95,-3.6823
ENSG00000170961.6,HAS2,ENST00000303924.4,9606,hsa-miR-195-5p,2,104,110,-0.28,94,-0.28,96,-3.6823
ENSG00000170961.6,HAS2,ENST00000303924.4,9606,hsa-miR-15a-5p,2,104,110,-0.269,93,-0.269,95,-3.6823
ENSG00000170961.6,HAS2,ENST00000303924.4,9606,hsa-miR-16-5p,2,104,110,-0.28,94,-0.28,96,-3.7104
ENSG00000170961.6,HAS2,ENST00000303924.4,9606,hsa-miR-424-5p,2,104,110,-0.277,94,-0.277,96,-4.8181
ENSG00000170961.6,HAS2,ENST00000303924.4,9606,hsa-miR-376a-3p,3,206,213,-0.337,97,-0.337,98,-3.6491
ENSG00000170961.6,HAS2,ENST00000303924.4,9606,hsa-miR-376b-3p,3,206,213,-0.337,97,-0.337,98,-3.6491
